posting_id	skill_id
2188787	80
2188787	17671
2188787	17672
2188787	17673
2188787	17674
2188787	17675
2188787	17676
6561979	334
6561979	17677
6561979	129
6561979	66
6561979	133
6561979	52
6561979	51
6561979	335
6561979	16
6561979	1222
6561979	63
6561979	347
6561979	221
6561979	349
6561979	50
6561979	49
6561979	1149
6561979	2719
6561979	97
6561979	17678
6561979	17679
6561979	128
6561979	298
6561979	111
6561979	17680
6561979	857
6561979	162
6561979	8240
6561979	586
6561979	17681
6561979	1668
6561979	4622
6561979	9619
6561979	17682
6561979	17683
6561979	17684
6561979	17685
6561979	17686
6561979	17687
6561979	4539
6561979	239
6561979	6119
6561979	17688
6561979	17689
6561979	161
6561979	585
1470973	2951
1470973	578
1470973	469
1470973	565
1470973	17690
1470973	298
1470973	2112
1470973	955
1470973	17691
2211913	63
2211913	133
2211913	3
2211913	66
2211913	16
2211913	104
2211913	65
2211913	64
2211913	161
2211913	1589
2211913	17692
2211913	17693
8173924	17694
8173924	214
8173924	17695
8173924	17696
8173924	17697
8173924	17698
2474686	457
2474686	3527
2474686	3528
2474686	11
2474686	54
2474686	1951
2474686	2994
7358705	6824
7358705	17699
7358705	66
7358705	1217
7358705	361
7358705	16582
7358705	7078
7358705	17700
7358705	605
7358705	549
7358705	47
7358705	2581
5868244	17701
5868244	17702
5868244	16590
5868244	17703
5868244	17704
5868244	10365
5868244	17705
5868244	10356
5868244	17706
5868244	17707
5868244	17708
5868244	17709
5868244	3
5868244	5
5868244	4
5868244	17710
5868244	10369
5868244	17711
5868244	17712
5868244	17713
5868244	8325
5868244	791
5868244	128
5868244	109
5868244	660
5868244	17714
5868244	17715
5868244	17716
5868244	17717
4061535	2448
4061535	17718
4061535	17719
4467078	66
4467078	203
4467078	2075
4467078	17720
4467078	2461
4467078	65
4467078	578
4467078	17721
4467078	1667
4467078	213
4467078	133
4784444	334
4784444	5551
4784444	2546
4784444	717
4784444	6993
4784444	6303
4784444	17722
4784444	549
4784444	603
4784444	9413
4784444	17723
4784444	1510
4784444	191
4784444	66
4784444	17724
4784444	15404
4784444	17725
4784444	17726
7554411	17727
7554411	17728
7554411	28
7554411	17729
7554411	361
7554411	749
7554411	228
7554411	17730
7554411	16900
7554411	17731
7554411	1109
7554411	198
7554411	317
7694578	1
7694578	325
7694578	17732
7694578	1658
7694578	16587
7694578	2751
7694578	17733
7694578	3
7694578	298
7694578	66
7694578	17734
7694578	2940
7694578	1132
7694578	6095
7694578	574
7694578	1820
7694578	17735
7694578	6600
7694578	1123
7694578	6598
7694578	1183
7694578	17736
7694578	17737
7694578	2705
7694578	17738
7694578	17739
7694578	17740
7694578	17741
7694578	8424
7039286	2281
7039286	1852
7039286	7443
7039286	5958
7039286	17742
7039286	10377
7039286	6932
7039286	769
7039286	8075
7039286	221
7039286	857
7039286	604
7039286	1345
7039286	166
7039286	17743
7039286	162
7039286	603
7039286	1668
7039286	15883
7039286	602
7039286	1833
9217964	1700
9217964	317
9217964	1143
9217964	486
9217964	4500
9217964	5
9217964	564
9217964	28
9217964	17744
9217964	534
9217964	17745
9217964	3
9217964	486
9217964	1299
9217964	133
9217964	3514
9217964	322
9217964	3757
8490161	3
8490161	489
8490161	298
8490161	5
8490161	1634
8490161	21
8490161	498
8490161	66
8490161	17746
8490161	1262
8490161	17747
8490161	5338
8490161	577
8490161	17748
8490161	17749
8490161	315
8490161	12782
8490161	4691
8490161	15582
8490161	314
8490161	9347
8490161	17750
8490161	2924
8490161	954
8490161	17751
4496975	66
4496975	8237
4496975	2620
4496975	1808
4496975	7187
4496975	3
4496975	1807
4496975	1227
4496975	2461
4496975	2460
4496975	3854
4496975	17752
4496975	17753
4496975	17754
4496975	2
4496975	17755
4496975	373
4496975	12581
4496975	16565
4496975	308
4496975	17756
4496975	17757
4496975	17758
4496975	17759
4496975	17760
4496975	17761
4496975	7152
4496975	47
4496975	2464
4496975	17762
4496975	17763
4496975	6792
9911960	2359
9911960	17764
9911960	2408
9911960	17765
9911960	16185
9911960	17766
9911960	17767
9911960	17768
9911960	17769
9911960	17770
9911960	17771
9911960	17772
9911960	17773
9911960	17774
9911960	17775
9911960	17776
9911960	17777
9911960	17778
9911960	17779
9911960	17780
9911960	17781
8535641	3
8535641	129
8535641	4
8535641	21
8535641	128
8535641	66
8535641	138
8535641	474
8535641	576
8535641	3753
8535641	579
8535641	11469
8535641	578
8535641	2879
8535641	203
8535641	14589
8535641	2449
8535641	471
8535641	2243
8535641	2691
8535641	1342
8535641	9
8535641	7620
8535641	17782
8535641	17783
8535641	2224
8535641	578
8535641	17784
8535641	17785
8535641	17786
8535641	17787
8535641	167
8535641	2692
8535641	17788
8535641	747
8535641	746
8699694	14135
8699694	6952
8699694	104
8699694	17789
8699694	1938
8699694	5352
8699694	14136
8699694	342
8699694	4686
8699694	17790
8699694	4771
8699694	603
8699694	105
8699694	276
8699694	277
8699694	605
8699694	214
8699694	17791
8699694	17500
8699694	17792
4330660	470
4330660	576
4330660	474
4330660	17793
4330660	17794
4330660	17795
4330660	11373
4330660	1337
4330660	203
4330660	2594
4330660	13555
4330660	4575
4330660	3580
4330660	3590
4330660	17796
4330660	1910
4330660	203
4330660	17797
4330660	12285
4330660	17798
4330660	47
4330660	17799
4330660	17800
4330660	17801
4330660	678
4330660	16563
4330660	17802
7118238	334
7118238	6
7118238	347
7118238	774
7118238	775
7118238	671
7118238	1
7118238	776
7118238	129
7118238	3
7118238	66
7118238	158
7118238	213
7118238	133
7118238	778
7118238	17803
7118238	16
7118238	3143
7118238	3169
7118238	1978
7118238	88
7118238	12959
7118238	17804
7118238	9868
7118238	17805
7118238	671
7118238	12957
2805278	5
2805278	4
2805278	571
2805278	476
2805278	6140
2805278	66
2805278	17806
2805278	17807
2805278	4607
2805278	6362
2805278	17808
2805278	17809
2805278	47
2805278	46
2805278	2604
9551554	3907
9551554	63
9551554	133
9551554	66
9551554	3
9551554	549
9551554	2676
9551554	2583
9551554	7589
9551554	486
9551554	604
9551554	277
9551554	347
9551554	16
9551554	548
9551554	104
9551554	8047
9551554	17810
1399063	17811
1399063	17812
1399063	1167
1399063	17813
1399063	17814
1399063	1303
1399063	17815
1399063	17816
1399063	17817
1399063	17818
1399063	17819
1399063	17820
1399063	17821
1399063	3811
1399063	2686
1399063	17822
1399063	17823
2574563	1
2574563	19
2574563	3
2574563	4889
2574563	325
2574563	17824
2574563	17825
2574563	17826
2574563	1186
2574563	1471
2574563	323
2574563	5464
2574563	17827
2574563	17828
2574563	17829
2574563	17830
2574563	17831
2574563	17832
2574563	17833
2574563	17834
8663073	244
8663073	884
8663073	17835
8663073	2761
8663073	17836
8663073	1548
8663073	17837
8663073	311
8663073	17838
8663073	17839
8663073	17840
8663073	1217
8663073	3708
8663073	17841
8663073	17842
8663073	9078
8663073	647
8663073	1700
6655493	17843
6655493	9989
6655493	121
6655493	17844
6655493	66
6655493	1464
6655493	124
6655493	79
6655493	1217
6655493	17845
6655493	1925
6655493	4211
6655493	510
6655493	1244
6655493	5921
6655493	4303
6655493	17846
6655493	15390
6655493	17847
6655493	1108
6655493	169
6655493	17848
6655493	5916
6655493	17849
6655493	17850
6655493	17851
6385787	776
6385787	325
6385787	679
6385787	17852
6385787	17853
6385787	17854
6385787	1951
6385787	17855
6385787	13
6385787	1
6385787	17856
6385787	17857
6385787	274
6385787	17858
6385787	17859
6385787	15857
6385787	17860
6385787	8496
6385787	17861
6385787	17862
6385787	3970
6385787	8605
6385787	987
6385787	16775
6385787	17863
6385787	16779
6385787	17864
6385787	17865
6385787	17866
6385787	17867
6385787	17868
6385787	17869
6385787	17870
6385787	10638
6385787	10159
6385787	2743
6385787	3143
6385787	593
6385787	1667
6252192	486
6252192	416
6252192	1143
6252192	1701
6252192	1702
6252192	2609
6252192	317
6252192	3
6252192	129
6252192	66
6252192	15560
6252192	2568
6252192	4342
6252192	3388
6252192	412
6252192	2565
6252192	1809
6252192	5925
6252192	7637
6252192	1079
6252192	8302
6252192	785
6252192	203
6252192	474
6252192	576
6252192	382
6252192	578
6252192	65
6252192	64
6252192	202
6252192	1564
6252192	1814
6252192	1975
6252192	1445
6217014	17871
6217014	8766
6217014	1937
6217014	17872
6217014	17873
6217014	5919
6217014	2308
6217014	546
6217014	1449
6217014	2801
6217014	10270
6217014	170
6217014	2178
6217014	17874
6217014	17875
6217014	17876
6217014	510
6217014	222
6217014	17877
6217014	17878
6217014	558
6217014	559
6217014	1058
6217014	17879
6217014	47
6217014	17880
6217014	46
6217014	3838
6217014	17881
8472543	6
8472543	3
8472543	66
8472543	298
8472543	12
8472543	54
8472543	55
8472543	62
8472543	1198
8472543	565
8472543	1052
8472543	17882
8472543	13932
8472543	162
8472543	214
8472543	48
8472543	108
8472543	5628
8472543	574
8472543	109
8472543	499
8207392	10605
8207392	11500
8207392	2584
8207392	11965
8207392	49
8207392	17883
8207392	50
8207392	55
8207392	4181
8207392	344
8207392	340
8207392	60
8207392	11
8207392	17884
8207392	352
8207392	17885
8207392	66
8207392	3
8207392	129
8207392	605
8207392	165
8207392	163
8207392	65
8207392	603
1651627	1628
1651627	4994
1651627	17886
1651627	17887
1651627	17888
1651627	5832
1651627	17889
1651627	17890
1651627	17891
1651627	1499
1651627	17892
1651627	17893
1651627	671
1651627	56
1651627	1974
1651627	165
1651627	6841
1651627	9131
1651627	8639
1651627	17894
1651627	17093
3853801	203
3853801	2568
3853801	2307
3853801	17895
3853801	62
3853801	170
3853801	17896
3853801	8902
3853801	17897
3853801	244
3853801	17898
3853801	17899
3853801	17900
3853801	17901
3853801	17902
3853801	17903
3853801	17904
3853801	17905
3853801	17906
9689188	21
9689188	4
9689188	298
9689188	1123
9689188	66
9689188	110
9689188	571
9689188	17907
9689188	565
9689188	5072
9689188	678
9689188	5890
9689188	3108
9689188	112
9689188	61
9689188	329
9689188	6
9689188	3089
9689188	1109
9689188	2897
9689188	11368
9689188	13073
9689188	3983
9689188	128
3588375	1222
3588375	16
3588375	334
3588375	9194
3588375	768
3588375	14723
3588375	17075
3588375	133
3588375	65
3588375	213
3588375	2014
3588375	1953
3588375	1954
3588375	17908
3588375	17909
3588375	104
3588375	17910
3588375	604
3588375	607
3588375	1419
3588375	954
3588375	1343
3588375	2242
7457421	1150
7457421	221
7457421	52
7457421	11544
7457421	62
7457421	10709
7457421	14847
7457421	17911
7457421	926
7457421	228
7457421	329
7457421	17912
7457421	7554
7457421	17913
7457421	17914
7457421	1425
7457421	4007
7457421	17915
7457421	17916
7457421	17917
7457421	11887
7457421	1384
7457421	869
7457421	740
7457421	17918
7631837	6640
7631837	2448
7631837	471
7631837	9466
7631837	4426
7631837	1086
7631837	17919
7631837	17920
7631837	17921
7631837	17922
7631837	11377
7631837	17923
7631837	202
7631837	954
7631837	1813
7631837	2039
7631837	6980
7631837	2924
7631837	891
7631837	606
7631837	314
7631837	17924
7631837	17925
7631837	16702
1361012	17926
1361012	17927
1361012	17928
1361012	17929
1361012	17930
1361012	17931
1361012	17932
1361012	17933
1361012	17934
1361012	17935
1361012	17936
1361012	17937
1361012	17938
1361012	17939
1361012	17940
1361012	17941
1361012	17942
1361012	17943
1361012	17944
1361012	17945
5589982	17946
5589982	17947
5589982	1932
5589982	17948
5589982	17949
5589982	1109
5589982	4851
5589982	17950
5589982	11408
5589982	17951
5589982	17952
5589982	17953
5589982	11918
5589982	2633
5589982	11919
5589982	17954
5589982	17955
5589982	17956
5589982	60
5589982	17957
5589982	11654
5589982	11655
5589982	11640
5589982	11643
5589982	17958
5589982	17959
5589982	17960
5589982	17961
5589982	17962
5589982	17963
5589982	4709
5589982	277
5589982	9787
5589982	17964
5589982	6640
5589982	17965
5589982	17966
5589982	2461
5589982	2016
5589982	17967
5589982	17968
5589982	17969
5589982	3581
5589982	9495
5589982	17970
5589982	17971
5589982	548
9776847	1
9776847	325
9776847	322
9776847	17972
9776847	17973
9776847	7724
9776847	4210
9776847	203
9776847	475
9776847	3
9776847	10222
9776847	1654
9776847	581
9776847	19
9776847	1394
9776847	11071
9776847	17974
9776847	17975
9776847	10625
9776847	479
9776847	480
9776847	298
9776847	80
9776847	842
9776847	66
9776847	482
9776847	1798
9776847	1564
9776847	65
9776847	64
9776847	214
9776847	26
9776847	17976
9776847	17977
9776847	12086
9776847	17978
9776847	2585
9776847	6250
9776847	17979
9776847	3593
9776847	1445
9776847	17980
9776847	181
9776847	17981
9776847	22
9776847	19
9776847	1394
9776847	11071
6138096	203
6138096	578
6138096	577
6138096	1079
6138096	308
6138096	373
6138096	62
6138096	52
6138096	1265
6138096	579
6138096	1809
6138096	786
6138096	3120
6138096	307
6138096	404
6138096	576
6138096	474
6138096	3
6138096	129
6138096	672
6138096	66
6138096	109
6138096	128
6138096	21
6138096	298
6138096	80
6138096	842
6138096	48
6138096	2544
6138096	383
6138096	472
6138096	469
6138096	470
6138096	1806
6138096	373
6138096	11272
6138096	1563
6138096	65
6138096	163
6138096	244
6138096	1814
6138096	46
6138096	314
6138096	1565
6138096	17982
6138096	8807
6138096	17983
6138096	6788
6650771	340
6650771	1322
6650771	55
6650771	783
6650771	518
6650771	690
6650771	687
6650771	10156
6650771	8815
6650771	89
6650771	1415
6650771	63
6650771	16
6650771	52
6650771	51
6650771	66
6650771	3
6650771	129
6650771	133
6650771	213
6650771	2639
6650771	1588
6650771	74
6650771	104
6650771	65
6650771	163
6650771	64
6650771	605
6650771	1589
6650771	604
6650771	165
6650771	1668
6650771	327
6650771	606
6650771	1347
6650771	215
6650771	17984
6650771	17985
6650771	17986
6650771	17987
6650771	17988
6650771	17989
6650771	17990
6650771	17991
6650771	17992
4285085	469
4285085	1265
4285085	578
4285085	965
4285085	9078
4285085	170
4285085	4396
4285085	565
4285085	1052
4285085	1053
4285085	195
4285085	692
4285085	17993
4285085	17994
4285085	17995
4285085	5676
4285085	61
4285085	17996
4285085	1434
4285085	2308
4285085	17997
4285085	14568
4285085	17998
4285085	922
4285085	65
4285085	2623
4285085	169
4285085	17999
4285085	256
4285085	2078
4285085	18000
4285085	18001
4285085	1445
4285085	18002
4285085	5726
4285085	9008
4285085	18003
4285085	18004
4285085	18005
4285085	18006
4285085	18007
4285085	18008
6865225	10061
6865225	783
6865225	63
6865225	1628
6865225	599
6865225	1902
6865225	74
6865225	7328
6865225	11484
6865225	3426
6865225	65
6865225	1434
6865225	104
6865225	593
6865225	215
6865225	18009
6865225	18010
6865225	18011
6865225	18012
6865225	18013
6865225	18014
6865225	18015
6865225	18016
6865225	18017
6865225	2065
6865225	2066
8658685	416
8658685	2212
8658685	418
8658685	417
8658685	4454
8658685	415
8658685	3
8658685	129
8658685	672
8658685	66
8658685	18018
8658685	1
8658685	18019
8658685	18020
8658685	18021
8658685	1014
8658685	2690
8658685	18022
8658685	6732
8658685	18023
8658685	18024
8658685	18025
8658685	10510
8658685	18026
8658685	18027
8658685	3215
8658685	5372
8658685	18028
8658685	1667
4339685	3764
4339685	56
4339685	349
4339685	18029
4339685	1205
4339685	1308
4339685	2461
4339685	2460
4339685	6756
4339685	9912
4339685	3918
4339685	18030
4339685	1698
4339685	6585
4339685	7511
4339685	10382
4339685	1050
4339685	692
4339685	2847
4339685	18031
4339685	18032
4339685	18033
4339685	133
4339685	213
4339685	2548
4339685	3
4339685	129
4339685	66
4339685	109
4339685	128
4339685	21
4339685	571
4339685	3524
8614126	1628
8614126	2461
8614126	18034
8614126	65
8614126	163
8614126	1205
8614126	165
8614126	954
8614126	4772
8614126	18035
8823599	63
8823599	1222
8823599	221
8823599	1343
8823599	2242
8823599	2620
8823599	8637
8823599	16
8823599	1902
8823599	347
8823599	1023
8823599	13
8823599	274
8823599	65
8823599	605
8823599	1589
8823599	165
8823599	166
8823599	18036
8823599	18037
8823599	18038
1978008	18039
1978008	221
1978008	2084
1978008	18040
1978008	63
1978008	54
1978008	53
1978008	51
1978008	7309
1978008	10
1978008	49
1978008	340
1978008	344
1978008	334
1978008	1588
1978008	1310
1978008	539
1978008	18041
1978008	66
1978008	3
1978008	129
1978008	5
1978008	128
1978008	21
1978008	498
1978008	298
1978008	855
1978008	80
1978008	133
1978008	3408
1978008	52
1978008	104
1978008	161
1978008	604
1978008	585
1978008	2639
5428537	1
5428537	325
5428537	22
5428537	19
5428537	359
5428537	30
5428537	479
5428537	2944
5428537	480
5428537	12
5428537	1026
5428537	18042
5428537	629
5428537	18043
5428537	416
5428537	8602
5428537	1654
5428537	1198
5428537	161
5428537	65
5428537	64
5428537	163
5428537	28
5428537	3
5428537	18044
7859670	3108
7859670	18045
7859670	18046
7859670	6533
7859670	18047
7859670	47
7859670	14620
7859670	2351
7859670	18048
7859670	12119
7859670	12120
7859670	6313
7859670	6
7859670	458
7859670	51
7859670	3895
7859670	480
7859670	504
7859670	479
7859670	824
3325357	577
3325357	16514
3325357	18049
3325357	18050
3325357	18051
3325357	2076
3325357	5797
3325357	18052
3325357	692
3325357	195
3325357	66
3325357	1343
3325357	18053
3325357	18054
3325357	18055
3325357	18056
3325357	1316
3325357	47
3325357	314
3325357	891
3325357	46
3325357	7152
3325357	892
3325357	2761
3325357	922
7870363	3709
7870363	5020
7870363	416
7870363	18057
7870363	6957
7870363	3408
7870363	65
7870363	214
7870363	605
7870363	585
7870363	1343
7870363	3
7870363	129
7870363	66
7870363	5
7870363	28
8840051	66
8840051	8831
8840051	18058
8840051	18059
8840051	5919
8840051	2166
8840051	97
8840051	18060
8840051	18061
8840051	18062
8840051	18063
8840051	18064
8840051	18065
8840051	18066
8840051	18067
8840051	18068
8840051	5341
8840051	18069
8840051	18070
8840051	18071
4917231	1628
4917231	10687
4917231	4764
4917231	1953
4917231	158
4917231	2797
4917231	6856
4917231	2796
4917231	18072
4917231	18073
4917231	18074
4917231	1065
4917231	954
4917231	2117
4917231	276
4917231	1393
4917231	645
4917231	18075
4917231	18076
4917231	18077
3641159	49
3641159	334
3641159	6
3641159	1
3641159	776
3641159	13187
3641159	3
3641159	66
3641159	109
3641159	18078
3641159	18079
3641159	6070
3641159	9203
3641159	195
3641159	347
3641159	18080
3641159	2860
3641159	18081
3641159	16159
3641159	18082
3641159	8499
3641159	13409
3641159	13410
3641159	18083
6329057	334
6329057	16
6329057	416
6329057	1
6329057	671
6329057	133
6329057	213
6329057	3
6329057	129
6329057	486
6329057	3143
6329057	7519
6329057	298
6329057	80
6329057	1362
6329057	1667
6329057	65
6329057	1972
6329057	18084
6329057	601
6329057	464
6329057	465
6329057	14222
6329057	1427
6329057	18085
6329057	1024
6329057	2611
4856405	18086
4856405	5495
4856405	66
4856405	18087
4856405	10358
4856405	10359
4856405	14711
4856405	10370
4856405	10357
4856405	5491
4856405	10360
4856405	10362
4856405	18088
4856405	14713
4856405	129
4856405	18089
1420213	1
1420213	322
1420213	3
1420213	1798
1420213	482
1420213	1536
1420213	1470
1420213	22
1420213	1535
1420213	349
1420213	1655
1420213	18090
1420213	3657
1420213	3658
1420213	2316
1420213	1803
1420213	2317
1420213	18091
1420213	18092
1420213	329
1420213	3656
1420213	2712
1420213	8189
1420213	13094
1420213	3606
1420213	2319
1420213	2320
1420213	18093
1420213	162
1420213	1425
1420213	4721
1420213	104
1420213	7259
5648995	11377
5648995	2460
5648995	18094
5648995	954
5648995	2448
5648995	18095
5648995	65
5648995	1065
5648995	1833
5648995	1197
5648995	18096
5648995	18097
5648995	18098
5648995	18099
5648995	18100
5648995	18101
2775699	1628
2775699	348
2775699	56
2775699	349
2775699	7310
2775699	15284
2775699	2461
2775699	18102
2775699	18103
2775699	18104
9993267	3108
9993267	14626
9993267	14622
9993267	14623
9993267	14624
9993267	471
9993267	18105
9993267	203
9993267	18106
9993267	2880
9993267	3109
9993267	6082
9993267	14614
9993267	18107
9993267	1700
9993267	2101
9993267	14630
9993267	14631
9993267	18108
9993267	14633
9993267	14634
9993267	16594
9993267	3603
9993267	791
9993267	5915
9993267	4395
5185854	5
5185854	2174
5185854	28
5185854	791
5185854	498
5185854	485
5185854	480
5185854	500
5185854	11021
5185854	111
5185854	298
5185854	2548
5185854	133
5185854	11023
5185854	167
5185854	11024
5185854	2101
5185854	3562
5185854	469
5185854	2178
5185854	1910
5185854	471
5185854	380
5185854	8477
5185854	373
5185854	307
5185854	381
5185854	130
5185854	475
5185854	17437
5185854	220
5185854	3079
5185854	2585
5185854	2897
5185854	18109
5185854	9194
5185854	18110
5185854	18111
5185854	2239
5185854	18112
5185854	315
5185854	47
5185854	2581
5185854	2466
5185854	2155
5185854	2154
5185854	4416
4313221	203
4313221	1809
4313221	2568
4313221	474
4313221	2913
4313221	2079
4313221	47
4313221	2581
4313221	487
4313221	18113
4313221	129
4313221	3
4313221	66
4313221	18114
4313221	810
4313221	6187
4313221	18115
5680224	8678
5680224	15
5680224	1658
5680224	6077
5680224	1662
5680224	510
5680224	8679
5680224	3
5680224	22
5680224	19
5680224	325
5680224	1251
5680224	1658
5680224	1655
5680224	2106
5680224	964
5680224	479
5680224	480
5680224	198
5680224	1
5680224	776
2472672	6
2472672	2958
2472672	474
2472672	2184
2472672	2186
2472672	114
2472672	1265
2472672	120
2472672	66
2472672	3
2472672	4
2472672	5
2472672	298
2472672	567
2472672	568
2472672	110
2472672	111
2472672	109
2472672	1256
2472672	128
2472672	571
2472672	572
2472672	498
2472672	21
2472672	573
2472672	574
4112441	3
4112441	8695
4112441	499
4112441	11696
4112441	480
4112441	485
4112441	14382
4112441	9203
4112441	479
4112441	18116
4112441	14387
4112441	506
4112441	10412
4112441	508
4112441	10804
4112441	18117
4112441	1548
4112441	222
4112441	14384
4112441	18118
4112441	3452
4112441	2566
4112441	471
4112441	472
4112441	747
4112441	11704
4112441	1686
4112441	11705
4112441	890
4112441	6788
4112441	1565
9031481	298
9031481	572
9031481	1132
9031481	6600
9031481	1123
9031481	11249
9031481	3
9031481	66
9031481	128
9031481	21
9031481	7092
9031481	705
9031481	482
9031481	133
9031481	749
9031481	2472
9031481	3064
9031481	1050
9031481	1809
9031481	1265
9031481	48
9031481	565
9031481	112
9031481	4344
9031481	18119
9031481	329
1626248	63
1626248	228
1626248	198
1626248	18120
1626248	18121
1626248	686
1626248	215
2291591	1143
2291591	416
2291591	5558
2291591	3952
2291591	18122
2291591	18123
2291591	18124
2291591	1197
9053734	3
9053734	129
9053734	482
9053734	1394
9053734	1798
9053734	18125
9053734	1649
9053734	18126
9053734	18127
9053734	2568
9053734	2223
9053734	18128
9053734	18129
9053734	18130
9053734	2212
9053734	15080
9053734	1143
9053734	1701
9053734	8356
9053734	1337
9053734	8389
9053734	18131
9053734	470
9053734	578
9053734	18132
9053734	18133
9053734	18134
9053734	65
9053734	64
9053734	163
9053734	2465
9053734	1065
8388152	416
8388152	1
8388152	444
8388152	18135
8388152	322
8388152	3
8388152	4
8388152	5
8388152	129
8388152	66
8388152	571
8388152	497
8388152	128
8388152	963
8388152	48
8388152	361
8388152	1052
8388152	565
8388152	350
8388152	11
8388152	1614
1813560	63
1813560	66
1813560	97
1813560	51
1813560	1458
1813560	49
1813560	6993
1813560	3029
1813560	53
1813560	11929
1813560	344
1813560	5860
1813560	4761
1813560	18136
1813560	340
1813560	18137
1813560	18138
1813560	50
1813560	17414
1813560	997
1813560	18139
1813560	1143
1813560	5578
1813560	439
1813560	415
6346618	18140
6346618	18141
6346618	3997
6346618	4396
6346618	1399
6346618	62
6346618	1026
6346618	6736
6346618	18142
6346618	1055
6346618	18143
6346618	18144
6346618	18145
6346618	18146
6346618	18147
6346618	18148
6346618	18149
6346618	18150
6346618	18151
6346618	18152
6346618	18153
6346618	18154
6346618	18155
4755228	6922
4755228	18156
4755228	18157
4755228	18158
4755228	11435
4755228	18159
4755228	18160
4755228	3866
4755228	18161
4755228	18162
4755228	18163
4755228	7
4755228	18164
4755228	6081
4755228	6052
8439003	12644
8439003	18165
8439003	18166
8439003	1399
8439003	1590
8439003	18167
8439003	14936
8439003	18168
8439003	1399
8439003	13462
8439003	1303
8439003	18169
8439003	7958
1679728	66
1679728	6
1679728	3
1679728	485
1679728	11248
1679728	1132
1679728	801
1679728	11249
1679728	128
1679728	21
1679728	571
1679728	1987
1679728	1990
1679728	1988
1679728	1986
1679728	806
1679728	109
1679728	112
1679728	789
1679728	48
1679728	428
1679728	1808
1679728	2584
1679728	597
1679728	596
1679728	1809
1679728	1643
1679728	18170
1679728	10187
1679728	6989
1679728	18171
1679728	18172
1679728	18173
1679728	224
1679728	11517
1679728	61
1679728	18174
1679728	244
1679728	18046
1679728	47
1679728	163
1679728	214
1679728	329
1679728	1668
1679728	314
1679728	46
1679728	1814
1679728	60
1679728	1813
1679728	170
1679728	18175
1679728	18176
2958118	3
2958118	5
2958118	7188
2958118	13970
2958118	13
2958118	2186
2958118	298
2958118	534
2958118	474
2958118	381
2958118	3603
2958118	14614
2958118	5890
2958118	8745
2958118	2958
2958118	1052
2958118	1053
2958118	14479
2958118	18177
2958118	18178
2958118	18179
2958118	601
2958118	1109
2958118	65
2958118	64
2958118	202
2958118	46
2958118	2079
2958118	314
2958118	1813
2958118	214
2958118	329
2958118	2098
2958118	163
2958118	2051
2958118	2155
2958118	2154
9509434	18180
9509434	18181
9509434	18182
9509434	18183
9509434	18184
9509434	18185
9509434	18186
9509434	18187
9509434	18188
9509434	18189
9509434	18190
9509434	18191
9509434	18192
9509434	18193
9509434	221
9509434	51
9509434	53
9509434	416
9509434	18194
9509434	18195
9509434	18196
9509434	18197
9509434	1510
9509434	5057
9509434	18198
9509434	18199
9509434	2658
9509434	18200
9509434	18201
9509434	603
9509434	18202
9509434	1206
9509434	15467
9509434	18203
3533713	1421
3533713	18204
3533713	60
3533713	18205
3533713	18206
3533713	65
3533713	163
3533713	18207
3533713	18208
3533713	13820
3533713	2924
3533713	1939
3533713	605
4637276	1421
4637276	3824
4637276	7893
4637276	6447
4637276	18209
4637276	239
4637276	18210
4637276	1610
4637276	6876
4637276	256
4637276	18211
4637276	18212
4637276	18213
4637276	18214
4637276	18215
4637276	18216
4637276	18217
4637276	18218
4637276	18219
3826970	18220
3826970	18221
3826970	18222
3826970	18223
3826970	18224
3826970	18225
3826970	9474
3826970	2460
3826970	159
3826970	2797
3826970	18226
3826970	2039
3826970	1086
3826970	18227
3826970	18228
3826970	18229
3826970	4006
3826970	18230
3826970	18231
7190804	1
7190804	3
7190804	4
7190804	5
7190804	9655
7190804	2707
7190804	14611
7190804	14612
7190804	14613
7190804	472
7190804	298
7190804	80
7190804	1362
7190804	66
7190804	109
7190804	128
7190804	21
7190804	571
7190804	1987
7190804	1985
7190804	500
7190804	806
7190804	578
7190804	579
7190804	2568
7190804	18232
7190804	2870
7190804	2873
7190804	15166
7190804	18233
7190804	1688
7190804	746
7190804	2692
7190804	747
7190804	5120
7190804	1069
7558371	18234
7558371	1628
7558371	166
7558371	18235
7558371	10602
7558371	18236
7558371	165
7558371	1419
7558371	4764
7558371	1953
7558371	1205
7558371	5732
7558371	18237
3952929	1902
3952929	18238
3952929	63
3952929	16
3952929	18239
3952929	18240
3952929	54
3952929	222
3952929	18241
3952929	5987
3952929	1343
3952929	221
3952929	49
3952929	65
3952929	605
3952929	165
3952929	3913
3952929	3830
3952929	1308
3952929	1668
3952929	327
3952929	8834
3952929	18242
3952929	18243
3952929	18244
3952929	18245
3952929	7359
3952929	1425
3952929	18246
3952929	18247
3952929	18248
4289405	1
4289405	1471
4289405	325
4289405	198
4289405	3
4289405	1534
4289405	482
4289405	1536
4289405	1470
4289405	581
4289405	1535
4289405	842
4289405	298
4289405	80
4289405	1799
4289405	2315
4289405	1363
4289405	565
4289405	1801
4289405	2314
4289405	2317
4289405	3659
4289405	2712
4289405	8189
4289405	13094
4289405	3606
4289405	1654
4289405	4720
4289405	1425
4289405	65
4289405	276
1215217	334
1215217	16
1215217	2227
1215217	66
1215217	3
1215217	2614
1215217	548
1215217	162
